SID,LD33,grade,sld
8108544,Never,6,0
4443799,Never,6,0
3401510,Never,6,0
6847978,Never,6,0
6711766,Never,6,0
2005980,Never,6,0
10694218,Never,6,0
8242399,Never,6,0
10616551,Never,6,0
6807658,Never,6,0
6765262,Never,6,0
3808157,Never,6,0
6570577,Never,6,0
6560105,Never,6,0
8128561,Never,6,0
6615104,Never,6,0
6531520,Never,6,0
6868851,Never,6,0
6700780,Never,6,0
8157898,Never,6,0
8153779,Never,6,0
7002807,Never,6,0
8148376,Never,6,0
6828795,Never,6,0
7173113,Never,6,0
6567568,Sometimes,6,0
10174966,Always,6,1
6822215,Never,6,0
7655746,Never,6,0
1123394,Never,6,0
3782271,Never,6,0
6704514,Always,6,1
2092522,Never,6,0
6690726,Never,6,0
7156243,Never,6,0
8223068,Never,6,0
5556074,Never,6,0
715085,Never,6,0
7848900,Never,6,0
12281018,Never,6,0
7138326,Never,6,0
7313233,Never,6,0
8152969,Never,6,0
5654319,Never,6,0
8484953,Never,6,0
5301890,Never,6,0
4275861,Always,6,1
1584464,Never,6,0
7881169,Never,6,0
6551378,Never,6,0
7192118,Always,6,1
6641628,Never,6,0
8215766,Never,6,0
8335559,Never,6,0
8207801,Always,6,1
8239363,Never,6,0
8255318,Sometimes,6,0
12951846,Never,6,0
7981716,Never,6,0
7916620,Never,6,0
7711964,Never,6,0
7971133,Never,6,0
8437505,Never,6,0
6708293,Never,6,0
6320716,Never,6,0
6952607,Never,6,0
4051300,Never,6,0
8966982,Never,6,0
6957463,Never,6,0
6852106,Never,6,0
8701660,Never,6,0
2484633,Never,6,0
4087070,Never,6,0
9372369,Never,6,0
4124014,Never,6,0
6531938,Never,6,0
675229,Never,6,0
8342946,Never,6,0
6708153,Never,6,0
8035334,Never,6,0
7275110,Never,6,0
8873380,Never,6,0
6727956,Never,6,0
5233577,Always,6,1
8448019,Never,6,0
5979625,Never,6,0
8825440,Never,6,0
6141455,Never,6,0
11370610,Never,6,0
6462103,Never,6,0
2182467,Never,6,0
7253680,Never,6,0
8177252,Never,6,0
8313261,Never,6,0
8313458,Never,6,0
809144,Never,6,0
6293255,Never,6,0
1906356,Never,6,0
8160155,Never,6,0
6875866,Never,6,0
11108398,Never,6,0
7820828,Never,6,0
7958161,Never,6,0
6882056,Never,6,0
8041547,Never,6,0
4177428,Never,6,0
5570433,Never,6,0
1062379,Never,6,0
6741800,Never,6,0
6661718,Always,6,1
9800174,Always,6,1
3500004,Never,6,0
8460914,Never,6,0
4494776,Never,6,0
7264127,Never,6,0
1866583,Never,6,0
7051298,Never,6,0
8207801,Never,6,0
8159688,Never,6,0
9659889,Never,6,0
2495325,Never,6,0
6814549,Never,6,0
11899778,Never,6,0
4999150,Never,6,0
6632998,Never,6,0
6614906,Never,6,0
9699996,Never,6,0
7159609,Never,6,0
9331123,Never,6,0
8075360,Never,6,0
8002452,Never,6,0
1062166,Never,6,0
7457510,Never,6,0
6544460,Never,6,0
4051319,Never,6,0
10061576,Never,6,0
11365056,Never,6,0
7467818,Never,6,0
9033378,Never,6,0
11028076,Never,6,0
8982724,Never,6,0
6632017,Never,6,0
6610757,Never,6,0
6153607,Always,6,1
5390842,Never,6,0
8093741,Never,6,0
3009904,Never,6,0
5235421,Always,6,1
8654263,Never,6,0
504696,Never,6,0
9072764,Never,6,0
5635055,Never,6,0
7605579,Never,6,0
989533,Never,6,0
6927432,Never,6,0
6219330,Never,6,0
5516528,Never,6,0
5235367,Never,6,0
7002971,Never,6,0
8827257,Never,6,0
7688571,Never,6,0
6276334,Never,6,0
8327807,Never,6,0
9783776,Never,6,0
189758,Never,6,0
6631398,Always,6,1
7736207,Never,6,0
2223090,Never,6,0
7695977,Never,6,0
5181356,Never,6,0
8813558,Never,6,0
7997280,Never,6,0
4425243,Never,6,0
2400774,Never,6,0
3881482,Never,6,0
9555889,Never,6,0
5007232,Never,6,0
7006497,Never,6,0
11342307,Never,6,0
7800525,Never,6,0
6597645,Never,6,0
6893023,Never,6,0
9393153,Never,6,0
8141800,Never,6,0
5884241,Never,6,0
6965091,Never,6,0
4118200,Never,6,0
8050465,Never,6,0
8312109,Never,6,0
7696272,Never,6,0
4226410,Never,6,0
3248100,Never,6,0
2540541,Never,6,0
3077764,Never,6,0
7802919,Never,6,0
6544754,Never,6,0
7772882,Never,6,0
7614314,Never,6,0
7727399,Never,6,0
6545025,Never,6,0
6512143,Never,6,0
4907361,Always,6,1
6946445,Never,6,0
3000451,Never,6,0
6575544,Never,6,0
6565611,Never,6,0
7714483,Never,6,0
8136130,Never,6,0
8449007,Never,6,0
12584827,Never,6,0
6763049,Never,6,0
6723829,Never,6,0
1243845,Always,6,1
6615635,Never,6,0
9323910,Never,6,0
2422077,Never,6,0
12089206,Never,6,0
3252590,Never,6,0
6533396,Never,6,0
8552002,Never,6,0
10667636,Never,6,0
11841052,Never,6,0
8194157,Never,6,0
7110146,Never,6,0
6598978,Never,6,0
7699891,Never,6,0
12760897,Always,6,1
8340722,Never,6,0
8661499,Never,6,0
11936614,Never,6,0
7706340,Never,6,0
2396947,Never,6,0
4893670,Never,6,0
8126291,Never,6,0
8340455,Never,6,0
7696779,Never,6,0
7632762,Never,6,0
12171387,Never,6,0
8509581,Sometimes,6,1
1939181,Never,6,0
1811711,Never,6,0
5760607,Never,6,0
9245197,Never,6,0
6825850,Never,6,0
7796404,Never,6,0
6338941,Never,6,0
8149496,Never,6,0
6594840,Never,6,0
10408703,Never,6,0
6633641,Never,6,0
6649483,Never,6,0
8318573,Always,6,1
6729851,Never,6,0
9567038,Never,6,0
8295026,Always,6,1
6896324,Always,6,1
1589687,Never,6,0
8451532,Never,6,0
1576089,Never,6,0
11582545,Never,6,0
8181314,Never,6,0
12028037,Never,6,0
6518966,Never,6,0
13388010,Sometimes,6,0
6936814,Never,6,0
6916104,Always,6,1
7210302,Never,6,0
6911242,Never,6,0
5501687,Never,6,0
6937098,Never,6,0
12789534,Never,6,0
8428239,Never,6,0
1864483,Never,6,0
6143881,Never,6,0
8035210,Never,6,0
9550712,Never,6,0
3200078,Always,6,1
3263193,Never,6,0
3641384,Never,6,0
7019157,Never,6,0
8197156,Never,6,0
8033609,Never,6,0
6977952,Never,6,0
7996934,Never,6,0
6855806,Never,6,0
7705859,Never,6,0
6824617,Never,6,0
7116241,Never,6,0
8253692,Never,6,0
2836793,Never,6,0
6656811,Never,6,0
8771367,Never,6,0
240184,Never,6,0
7093284,Never,6,0
6922252,Never,6,0
8300992,Never,6,0
6947301,Never,6,0
2479850,Always,6,1
9574395,Never,6,0
6834833,Never,6,0
10088644,Never,6,0
3397009,Never,6,0
7120923,Never,6,0
5152399,Never,6,0
7250436,Always,6,1
7408633,Never,6,0
8790728,Never,6,0
7098278,Never,6,0
7988648,Never,6,0
6538606,Never,6,0
935115,Never,6,0
4689739,Never,6,0
8706034,Never,6,0
4724909,Never,6,0
12459593,Never,6,0
747521,Never,6,0
2752999,Never,6,0
6987907,Never,6,0
12066427,Never,6,0
6555659,Never,6,0
5570735,Never,6,0
6712096,Always,6,1
1937723,Never,6,0
6218326,Never,6,0
11634340,Never,6,0
6515355,Never,6,0
6711308,Never,6,0
6723071,Never,6,0
1686666,Never,6,0
6211712,Sometimes,6,1
5473780,Never,6,0
10797793,Never,6,0
8936544,Never,6,0
1569996,Never,6,0
8254338,Never,6,0
5655064,Never,6,0
8046794,Always,6,1
6819303,Never,6,0
1367080,Never,6,0
7112548,Sometimes,6,0
7487088,Never,6,0
7101686,Never,6,0
7072562,Never,6,0
4761626,Never,6,0
8338779,Never,6,0
1669133,Never,6,0
10551239,Never,6,0
7001630,Never,6,0
7832508,Never,6,0
6628281,Never,6,0
7066465,Never,6,0
4211286,Never,6,0
4581806,Never,6,0
5992052,Never,6,0
3704378,Never,6,0
4910346,Never,6,0
8043906,Never,6,0
4818350,Never,6,0
6964109,Never,6,0
2769522,Never,6,0
8218560,Sometimes,6,1
8122768,Never,6,0
7916620,Never,6,0
7463480,Never,6,0
7248067,Never,6,0
4144554,Never,6,0
4893670,Sometimes,6,0
6561144,Never,6,0
8833524,Never,6,0
8108358,Never,6,0
2702363,Never,6,0
6682650,Never,6,0
3657612,Always,6,1
8161569,Never,6,0
7702949,Never,6,0
111139,Never,6,0
8833524,Never,6,0
7274912,Never,6,0
6703690,Never,6,0
3472035,Never,6,0
6645348,Never,6,0
8121982,Never,6,0
7232551,Never,6,0
6531970,Never,6,0
4233581,Never,6,0
7220391,Never,6,0
7094108,Never,6,0
503002,Never,6,0
2801590,Never,6,0
6661831,Never,6,0
8209456,Never,6,0
7136862,Never,6,0
7053576,Never,6,0
7762046,Never,6,0
12057061,Never,6,0
2808919,Never,6,0
6925790,Never,6,0
8213704,Never,6,0
6747922,Never,6,0
8321752,Always,6,1
6526861,Never,6,0
7788851,Never,6,0
8326746,Never,6,0
7736193,Never,6,0
8520984,Never,6,0
7892039,Never,6,0
2787261,Never,6,0
6587119,Never,6,0
9816089,Never,6,0
8201269,Never,6,0
8253641,Never,6,0
6903061,Never,6,0
7967284,Never,6,0
8193614,Never,6,0
7088701,Never,6,0
7818653,Never,6,0
7173695,Never,6,0
6878474,Never,6,0
9020969,Never,6,0
6554261,Never,6,0
9485953,Never,6,0
8258961,Never,6,0
6519466,Never,6,0
2923858,Never,6,0
7072082,Never,6,0
7002939,Never,6,0
674311,Never,6,0
8327416,Never,6,0
8321531,Never,6,0
6881297,Never,6,0
8036543,Always,6,1
9835237,Never,6,0
7955634,Always,6,1
1500562,Never,6,0
8054835,Never,6,0
6853862,Never,6,0
6810659,Never,6,0
8019150,Never,6,0
8110948,Never,6,0
6693296,Never,6,0
11994827,Never,6,0
580449,Never,6,0
7135211,Never,6,0
7483058,Never,6,0
6610153,Never,6,0
6539092,Never,6,0
8467684,Never,6,0
6999530,Never,6,0
830798,Never,6,0
10312501,Never,6,0
5461529,Never,6,0
7704577,Never,6,0
9539972,Never,6,0
8002363,Always,6,1
6964591,Never,6,0
6539238,Never,6,0
5380227,Never,6,0
7003609,Never,6,0
11383631,Never,6,0
7109881,Never,6,0
7005059,Never,6,0
7256523,Never,6,0
6846491,Never,6,0
8012121,Never,6,0
3227421,Never,6,0
8252793,Never,6,0
6732046,Never,6,0
935298,Never,6,0
3693074,Never,6,0
9864040,Never,6,0
4561767,Never,6,0
5075998,Always,6,1
9101977,Never,6,0
8337209,Never,6,0
3372723,Never,6,0
6732127,Never,6,0
3364453,Never,6,0
8122768,Never,6,0
10396209,Never,6,0
7251424,Never,6,0
2704765,Never,6,0
11973935,Never,6,0
7251165,Never,6,0
632503,Never,6,0
10396225,Never,6,0
6692842,Never,6,0
6528058,Always,6,1
5652464,Never,6,0
3635805,Never,6,0
9347798,Never,6,0
7355033,Never,6,0
8301611,Never,6,0
8831041,Never,6,0
11582022,Never,6,0
9322280,Never,6,0
8705046,Never,6,0
9180702,Never,6,0
8899819,Never,6,0
3704467,Never,6,0
8074836,Never,6,0
6880495,Never,6,0
7773609,Never,6,0
6850189,Sometimes,6,1
6264344,Never,6,0
6729770,Never,6,0
7212674,Never,6,0
1524720,Never,6,0
7113390,Never,6,0
7275943,Never,6,0
8078254,Never,6,0
6559662,Never,6,0
6877354,Never,6,0
6895042,Never,6,0
7981600,Never,6,0
1574264,Never,6,0
8529957,Never,6,0
8340854,Never,6,0
7793340,Never,6,0
4447980,Never,6,0
7166265,Never,6,0
11386185,Never,6,0
7768915,Never,6,0
7648642,Never,6,0
8323747,Never,6,0
6645445,Never,6,0
6775705,Never,6,0
7000367,Never,6,0
6539769,Never,6,0
8197849,Never,6,0
8336296,Never,6,0
9054081,Never,6,0
1783432,Never,6,0
10164669,Never,6,0
6741703,Never,6,0
10455205,Never,6,0
10172254,Never,6,0
7877765,Never,6,0
6858465,Never,6,0
5183405,Never,6,0
4643089,Never,6,0
6137024,Never,6,0
7312520,Never,6,0
3326713,Never,6,0
9685049,Never,6,0
8875707,Always,6,1
6890342,Never,6,0
8957940,Never,6,0
7003919,Never,6,0
12139904,Never,6,0
9429433,Never,6,0
5381673,Never,6,0
3400743,Never,6,0
4425332,Never,6,0
632899,Never,6,0
8051704,Never,6,0
7163215,Never,6,0
7084234,Never,6,0
7501897,Always,6,1
9434801,Never,6,0
4644964,Never,6,0
7311311,Never,6,0
7794231,Never,6,0
11782579,Never,6,0
7225261,Never,6,0
6632394,Never,6,0
7783132,Never,6,0
7357591,Never,6,0
7101600,Never,6,0
9345701,Never,6,0
8996261,Never,6,0
7275552,Never,6,0
6920187,Never,6,0
8807825,Never,6,0
5004594,Never,6,0
6735657,Never,6,0
8343675,Always,6,1
9367055,Never,6,0
6908187,Never,6,0
6631975,Never,6,0
3023931,Never,6,0
7158467,Never,6,0
8444277,Never,6,0
6698948,Never,6,0
7154364,Never,6,0
6545866,Never,6,0
7697651,Never,6,0
8039011,Sometimes,6,0
6723462,Never,6,0
4413881,Never,6,0
8294720,Never,6,0
6965970,Never,6,0
6769802,Never,6,0
4177428,Never,6,0
4907035,Never,6,0
8071306,Never,6,0
11855282,Always,6,1
1936514,Sometimes,6,1
7166265,Never,6,0
8377855,Never,6,0
6919340,Never,6,0
7052642,Never,6,0
7972245,Never,6,0
7039190,Always,6,1
6535054,Never,6,0
7354983,Never,6,0
3025608,Never,6,0
1746820,Never,6,0
6852106,Never,6,0
7822782,Never,6,0
10106952,Never,6,0
12068810,Always,6,1
5213940,Never,6,0
1243578,Never,6,0
6574459,Never,6,0
7059760,Never,6,0
6963692,Never,6,0
7173490,Never,6,0
6339816,Never,6,0
10278095,Never,6,0
7183992,Never,6,0
7898924,Never,6,0
7769563,Never,6,0
6834078,Never,6,0
10363661,Never,6,0
3740218,Never,6,0
6828264,Never,6,0
9534644,Never,6,0
7947828,Never,6,0
7296894,Never,6,0
3331733,Never,6,0
7988001,Never,6,0
6231020,Never,6,0
1795325,Never,6,0
9953442,Never,6,0
7719868,Never,6,0
8206287,Never,6,0
6657001,Never,6,0
4003489,Never,6,0
6018467,Never,6,0
6761984,Always,6,1
8042934,Never,6,0
8656827,Never,6,0
6554423,Never,6,0
6850081,Never,6,0
8943966,Never,6,0
6561608,Never,6,0
7724217,Never,6,0
7988702,Never,6,0
8095248,Never,6,0
5556074,Never,6,0
5656141,Never,6,0
3808319,Always,6,1
8310165,Always,6,1
4477111,Never,6,0
8200610,Never,6,0
6864236,Sometimes,6,0
6872530,Never,6,0
7784414,Never,6,0
3379175,Never,6,0
2521555,Never,6,0
4210867,Sometimes,6,0
6670873,Never,6,0
8291829,Never,6,0
9267875,Never,6,0
6916600,Never,6,0
6137229,Never,6,0
9901779,Sometimes,6,0
6630367,Never,6,0
8216746,Never,6,0
8251169,Never,6,0
8231966,Never,6,0
1018280,Never,6,0
800821,Never,6,0
7115482,Never,6,0
8178739,Never,6,0
11867558,Never,6,0
11566485,Never,6,0
5003822,Never,6,0
7717636,Never,6,0
2928868,Never,6,0
6581463,Never,6,0
6951961,Never,6,0
8531269,Never,6,0
2521709,Never,6,0
10760695,Never,6,0
8339902,Never,6,0
9109064,Never,6,0
6114334,Never,6,0
8442509,Never,6,0
7370113,Sometimes,6,0
7137753,Never,6,0
5479681,Never,6,0
8232393,Never,6,0
3829030,Never,6,0
8251657,Never,6,0
11158913,Never,6,0
6880827,Never,6,0
7500556,Never,6,0
8873372,Never,6,0
6690246,Never,6,0
7845804,Never,6,0
6553346,Never,6,0
7971907,Never,6,0
6458718,Never,6,0
12526193,Never,6,0
8195897,Never,6,0
8129002,Never,6,0
8029768,Never,6,0
969516,Never,6,0
7024290,Never,6,0
8116350,Never,6,0
6847803,Always,6,1
4019431,Never,6,0
1886703,Never,6,0
9757597,Never,6,0
3126315,Never,6,0
7706863,Sometimes,6,0
7138024,Never,6,0
9096833,Never,6,0
8664706,Never,6,0
7965184,Never,6,0
6846513,Never,6,0
6194753,Never,6,0
10312633,Never,6,0
7495749,Never,6,0
6545386,Never,6,0
6768539,Never,6,0
10448985,Never,6,0
8164584,Never,6,0
11911352,Never,6,0
13328468,Never,6,0
11017007,Never,6,0
1591428,Never,6,0
1361066,Never,6,0
7913362,Never,6,0
6530508,Never,6,0
8245525,Never,6,0
6729452,Never,6,0
7783132,Never,6,0
9598847,Never,6,0
5624827,Never,6,0
4414594,Never,6,0
8009899,Never,6,0
8635269,Never,6,0
10274391,Never,6,0
6727425,Never,6,0
4969928,Never,6,0
7726783,Always,6,1
10651489,Never,6,0
9437576,Never,6,0
8704848,Never,6,0
8310564,Never,6,0
1873679,Never,6,0
8254419,Never,6,0
6147712,Never,6,0
8819998,Never,6,0
7940769,Never,6,0
6730973,Never,6,0
8305811,Never,6,0
8298033,Never,6,0
2901242,Always,6,1
7023901,Never,6,0
1975250,Never,6,0
8157014,Never,6,0
6311407,Never,6,0
1022962,Never,6,0
11082275,Never,6,0
8047545,Never,6,0
6577946,Never,6,0
8177104,Never,6,0
8147140,Never,6,0
6926908,Never,6,0
8151083,Never,6,0
6856527,Never,6,0
8350655,Never,6,0
5513014,Always,6,1
12388866,Never,6,0
13118587,Never,6,0
7160836,Never,6,0
4565177,Never,6,0
7792522,Never,6,0
2214865,Never,6,0
5982081,Never,6,0
5637155,Never,6,0
7097360,Never,6,0
1919652,Always,6,1
7823282,Never,6,0
7854056,Never,6,0
2214865,Never,6,0
6846076,Always,6,1
6945880,Always,6,1
6876153,Never,6,0
7845545,Never,6,0
6073972,Never,6,0
6617271,Never,6,0
7740018,Never,6,0
4722752,Never,6,0
7102216,Never,6,0
8111308,Never,6,0
1122037,Never,6,0
8084211,Never,6,0
2973510,Never,6,0
7307675,Always,6,1
8231001,Never,6,0
7063954,Never,6,0
1804243,Never,6,0
8001146,Never,6,0
5654483,Never,6,0
7083084,Never,6,0
6927203,Never,6,0
7779496,Never,6,0
3705862,Never,6,0
6760759,Never,6,0
10315713,Never,6,0
5664470,Never,6,0
12921122,Never,6,0
6575129,Never,6,0
3217825,Never,6,0
8378592,Never,6,0
473367,Never,6,0
6575110,Never,6,0
7171870,Always,6,1
7751052,Never,6,0
7788215,Never,6,0
5806895,Never,6,0
8706239,Never,6,0
7250363,Never,6,0
7723563,Never,6,0
4084950,Never,6,0
9620907,Never,6,0
7112955,Never,6,0
7245505,Never,6,0
11996226,Never,6,0
7854374,Never,6,0
8321582,Never,6,0
8170967,Never,6,0
7988893,Never,6,0
3328740,Never,6,0
6668852,Always,6,1
5516021,Never,6,0
7705409,Never,6,0
8003947,Never,6,0
7423314,Never,6,0
13085204,Never,6,0
8769338,Never,6,0
7265468,Never,6,0
4383184,Never,6,0
8093326,Never,6,0
7621523,Never,6,0
3033473,Never,6,0
7158238,Never,6,0
13071335,Sometimes,6,0
2438445,Never,6,0
6876722,Sometimes,6,0
9677887,Never,6,0
5916305,Never,6,0
632589,Never,6,0
8454248,Never,6,0
6996507,Never,6,0
7101171,Never,6,0
8343284,Never,6,0
5759889,Never,6,0
2947323,Never,6,0
8231656,Never,6,0
7813171,Never,6,0
4999525,Never,6,0
6521908,Never,6,0
5076412,Never,6,0
8450447,Never,6,0
7152035,Never,6,0
7172885,Never,6,0
3008223,Never,6,0
6693199,Never,6,0
8025665,Never,6,0
8229325,Never,6,0
6783767,Never,6,0
7786956,Sometimes,6,1
3794687,Always,6,1
11169680,Never,6,0
6885128,Never,6,0
7723598,Never,6,0
7718918,Never,6,0
8026157,Always,6,1
3090051,Never,6,0
6665691,Never,6,0
6926320,Never,6,0
6524397,Never,6,0
6854583,Never,6,0
4650581,Never,6,0
5138604,Never,6,0
6635970,Never,6,0
8040958,Never,6,0
8068216,Never,6,0
12327514,Never,6,0
6834922,Never,6,0
6660924,Never,6,0
11440597,Never,6,0
5620813,Never,6,0
10784950,Never,6,0
10003800,Never,6,0
825506,Sometimes,6,1
8705488,Sometimes,6,0
503401,Never,6,0
8219168,Never,6,0
3808246,Never,6,0
2152509,Never,6,0
7874790,Never,6,0
7608977,Never,6,0
8101132,Never,6,0
7423314,Never,6,0
5871514,Never,6,0
8290423,Never,6,0
7357478,Always,6,1
7848668,Never,6,0
6543448,Never,6,0
5389623,Never,6,0
5572010,Never,6,0
8136386,Never,6,0
3820009,Never,6,0
10656715,Never,6,0
4045475,Never,6,0
7748159,Never,6,0
7734603,Never,6,0
3481077,Never,6,0
6890237,Never,6,0
8224501,Never,6,0
7954913,Never,6,0
934542,Never,6,0
7265980,Never,6,0
8074089,Never,6,0
3263053,Never,6,0
7251327,Always,6,1
7729510,Never,6,0
6572669,Never,6,0
5578159,Never,6,0
8148848,Never,6,0
1761323,Never,6,0
8089027,Always,6,1
7776810,Never,6,0
8028443,Never,6,0
7289405,Never,6,0
7060084,Never,6,0
3750140,Never,6,0
6913148,Never,6,0
8473005,Never,6,0
5741440,Never,6,0
6807704,Never,6,0
8262365,Never,6,0
7086814,Never,6,0
6734391,Never,6,0
7642199,Never,6,0
7096135,Never,6,0
8335796,Always,6,1
7314892,Never,6,0
6528481,Never,6,0
7783132,Never,6,0
8323720,Never,6,0
6712231,Never,6,0
2848481,Never,6,0
9744819,Never,6,0
8255334,Never,6,0
2571382,Never,6,0
7734174,Never,6,0
8088306,Always,6,1
4723554,Never,6,0
4188462,Never,6,0
3999521,Never,6,0
7266847,Always,6,1
1552481,Never,6,0
8022089,Never,6,0
6552765,Never,6,0
6740537,Never,6,0
3233278,Never,6,0
1948954,Never,6,0
4186222,Never,6,0
10087230,Never,6,0
7216459,Never,6,0
6528341,Never,6,0
2150336,Never,6,0
6651917,Never,6,0
2435934,Never,6,0
7276591,Always,6,1
5972833,Never,6,0
5656486,Always,6,1
8896410,Never,6,0
7000030,Never,6,0
7222467,Never,6,0
8949395,Never,6,0
4540786,Never,6,0
8148627,Never,6,0
6554695,Never,6,0
6852734,Always,6,1
1887602,Never,6,0
9573313,Never,6,0
8190763,Never,6,0
3400808,Never,6,0
8127298,Never,6,0
5628466,Never,6,0
6964273,Never,6,0
8136769,Never,6,0
6748252,Never,6,0
8047847,Never,6,0
6563422,Never,6,0
12110663,Never,6,0
10815600,Never,6,0
6970206,Never,6,0
10925589,Never,6,0
6564860,Never,6,0
7133804,Never,6,0
5278635,Always,6,1
8212406,Never,6,0
6561004,Never,6,0
6862896,Never,6,0
856576,Never,6,0
6536719,Never,6,0
11702915,Never,6,0
7975872,Never,6,0
8308268,Never,6,0
192910,Never,6,0
8019940,Never,6,0
8107122,Never,6,0
10639594,Never,6,0
7807112,Never,6,0
9869859,Never,6,0
10667741,Never,6,0
4907868,Never,6,0
5571677,Never,6,0
8176663,Never,6,0
7374291,Never,6,0
7846622,Never,6,0
7873085,Always,6,1
7209568,Always,6,1
7947526,Never,6,0
5127831,Never,6,0
9204385,Never,6,0
12585246,Never,6,0
4986172,Never,6,0
11566647,Never,6,0
4147936,Never,6,0
10386629,Never,6,0
3018318,Never,6,0
8172161,Never,6,0
6995292,Never,6,0
7687397,Never,6,0
3263053,Never,6,0
683604,Never,6,0
5070341,Never,6,0
7251955,Never,6,0
10177973,Never,6,0
5152658,Never,6,0
8168091,Never,6,0
6528686,Always,6,1
1732358,Never,6,0
13712764,Never,6,0
6565131,Never,6,0
9856005,Never,6,0
4073525,Never,6,0
8254753,Never,6,0
6761976,Never,6,0
457566,Never,6,0
5181658,Never,6,0
13587986,Never,6,0
3152529,Never,6,0
6848141,Never,6,0
7309716,Never,6,0
6189059,Never,6,0
8447152,Never,6,0
7817673,Never,6,0
5753015,Sometimes,6,1
6916309,Never,6,0
10007415,Never,6,0
9702741,Never,6,0
8198519,Never,6,0
6534945,Never,6,0
418978,Never,6,0
7319851,Never,6,0
501298,Never,6,0
4147928,Always,6,1
10683054,Never,6,0
4978498,Never,6,0
8072361,Never,6,0
7257724,Never,6,0
11126949,Never,6,0
10415920,Sometimes,6,0
7233981,Never,6,0
10458573,Never,6,0
7724012,Sometimes,6,0
7984758,Never,6,0
6208606,Never,6,0
8730393,Never,6,0
7771916,Never,6,0
6994970,Never,6,0
7734522,Never,6,0
5123917,Never,6,0
6707165,Never,6,0
3472078,Never,6,0
9551255,Never,6,0
7877692,Never,6,0
13522019,Never,6,0
8136750,Never,6,0
7836627,Never,6,0
8163286,Never,6,0
9524231,Never,6,0
6912451,Never,6,0
8723389,Never,6,0
6937543,Never,6,0
8148104,Never,6,0
10782354,Never,6,0
6740898,Never,6,0
6536883,Never,6,0
7211155,Never,6,0
6883095,Never,6,0
6262414,Never,6,0
7381581,Never,6,0
6660738,Never,6,0
8089892,Never,6,0
8124620,Never,6,0
7784465,Never,6,0
1951513,Never,6,0
3115909,Never,6,0
8429693,Never,6,0
6958133,Never,6,0
7233760,Never,6,0
1049747,Never,6,0
8150443,Never,6,0
3000354,Never,6,0
10014071,Never,6,0
7965427,Never,6,0
6206247,Never,6,0
6575269,Never,6,0
2743035,Never,6,0
7988656,Never,6,0
6844863,Never,6,0
8177465,Never,6,0
2931567,Never,6,0
6615325,Never,6,0
6526586,Never,6,0
7855362,Never,6,0
6515282,Never,6,0
6524508,Sometimes,6,1
8297215,Never,6,0
6566030,Never,6,0
8656495,Never,6,0
10309799,Never,6,0
8161763,Never,6,0
11640987,Never,6,0
7964293,Never,6,0
6950892,Sometimes,6,1
9943099,Never,6,0
7738587,Never,6,0
1734008,Never,6,0
7866194,Never,6,0
8045526,Never,6,0
8826013,Never,6,0
3986772,Never,6,0
4562844,Always,6,1
7743378,Never,6,0
7995075,Never,6,0
8273391,Never,6,0
3856151,Never,6,0
8261830,Always,6,1
8283559,Never,6,0
4413563,Never,6,0
7379706,Never,6,0
9474668,Never,6,0
8047251,Never,6,0
7709951,Never,6,0
8732191,Never,6,0
8138478,Never,6,0
10703357,Never,6,0
7106408,Never,6,0
1733761,Never,6,0
6519059,Never,6,0
8627355,Never,6,0
8464375,Never,6,0
5285518,Never,6,0
8213739,Never,6,0
988316,Never,6,0
6336027,Never,6,0
6514235,Never,6,0
8283451,Never,6,0
2993317,Never,6,0
3928888,Never,6,0
5393302,Always,6,1
7170572,Never,6,0
6127371,Never,6,0
12852023,Never,6,0
593850,Never,6,0
8034311,Never,6,0
2242966,Always,6,1
4448197,Never,6,0
3792404,Never,6,0
8277494,Never,6,0
8943176,Never,6,0
7235895,Never,6,0
3976807,Never,6,0
7825595,Never,6,0
8152063,Always,6,1
10321977,Never,6,0
2149680,Never,6,0
7073690,Never,6,0
6892493,Never,6,0
7948018,Never,6,0
9786783,Always,6,1
7216424,Never,6,0
6857191,Never,6,0
